visit_id,cadre,total_staff,permanent,adhoc_a,adhoc_b,volunteer,scheduled_morning,scheduled_afternoon,scheduled_evening,scheduled_off,scheduled_leave,present_today,permanent_present_today,permanent_absent_unscheduled
KD-033-R3,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R3,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R3,CHEW,11,7,4,0,0,3,1,1,2,0,5,4,1
KD-033-R3,JCHEW,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-033-R3,Medical Lab Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-033-R3,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-033-R3,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R3,Environmental Health Officer,2,1,0,0,1,0,0,0,0,1,1,0,0
KD-033-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R4,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R4,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R4,CHEW,11,7,4,0,0,3,1,2,0,1,9,5,1
KD-033-R4,JCHEW,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-033-R4,Medical Lab Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-033-R4,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-033-R4,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R4,Environmental Health Officer,2,1,0,0,1,0,0,0,0,1,0,0,0
KD-033-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R5,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R5,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R5,CHEW,11,7,4,0,0,4,2,1,0,0,9,6,1
KD-033-R5,JCHEW,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-033-R5,Medical Lab Technician,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-033-R5,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-033-R5,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R5,Environmental Health Officer,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-033-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R6,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R6,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R6,CHEW,11,7,4,0,0,2,1,1,3,0,6,4,0
KD-033-R6,JCHEW,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-033-R6,Medical Lab Technician,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-033-R6,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-033-R6,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-033-R6,Environmental Health Officer,2,1,0,0,1,1,0,0,0,0,0,0,1
KD-034-R1,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R1,Nurse/Midwife,3,3,0,0,0,3,0,0,0,0,1,1,2
KD-034-R1,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-034-R1,CHEW,12,8,1,0,3,7,0,0,0,1,8,6,1
KD-034-R1,JCHEW,4,3,0,0,1,3,0,0,0,0,3,2,1
KD-034-R1,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-034-R1,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R1,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R2,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R2,Nurse/Midwife,3,3,0,0,0,3,0,0,0,0,3,3,0
KD-034-R2,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-034-R2,CHEW,12,8,1,0,3,8,0,0,0,0,10,8,0
KD-034-R2,JCHEW,4,3,0,0,1,2,0,0,0,1,1,1,1
KD-034-R2,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-034-R2,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R2,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R3,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R3,Nurse/Midwife,3,3,0,0,0,3,0,0,0,0,3,3,0
KD-034-R3,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-034-R3,CHEW,12,8,1,0,3,8,0,0,0,0,10,6,2
KD-034-R3,JCHEW,4,3,0,0,1,3,0,0,0,0,3,3,0
KD-034-R3,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R3,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R3,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R4,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R4,Nurse/Midwife,3,3,0,0,0,3,0,0,0,0,2,2,1
KD-034-R4,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-034-R4,CHEW,12,8,1,0,3,6,0,0,1,1,7,3,3
KD-034-R4,JCHEW,4,3,0,0,1,2,0,0,0,1,1,1,1
KD-034-R4,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R4,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R4,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R5,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R5,Nurse/Midwife,3,3,0,0,0,3,0,0,0,0,2,2,1
KD-034-R5,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R5,CHEW,12,8,1,0,3,8,0,0,0,0,11,7,1
KD-034-R5,JCHEW,4,3,0,0,1,1,0,0,1,1,2,1,0
KD-034-R5,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R5,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R5,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R6,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R6,Nurse/Midwife,3,3,0,0,0,2,0,0,0,1,1,1,1
KD-034-R6,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-034-R6,CHEW,12,8,1,0,3,8,0,0,0,0,8,5,3
KD-034-R6,JCHEW,4,3,0,0,1,3,0,0,0,0,3,2,1
KD-034-R6,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-034-R6,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R6,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-034-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R1,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-035-R1,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R1,CHO,2,1,1,0,0,1,0,0,0,0,0,0,1
KD-035-R1,CHEW,7,4,1,1,1,1,0,0,2,1,3,1,0
KD-035-R1,JCHEW,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-035-R1,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-035-R1,Medical Records Officer,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-035-R1,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-035-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R2,Medical Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-035-R2,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R2,CHO,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-035-R2,CHEW,7,4,1,1,1,2,1,1,0,0,5,3,1
KD-035-R2,JCHEW,2,2,0,0,0,2,0,0,0,0,0,0,2
KD-035-R2,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-035-R2,Medical Records Officer,2,2,0,0,0,1,0,0,1,0,1,1,0
KD-035-R2,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-035-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R3,Medical Officer,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-035-R3,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R3,CHO,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-035-R3,CHEW,7,4,1,1,1,2,1,1,0,0,6,4,0
KD-035-R3,JCHEW,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-035-R3,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-035-R3,Medical Records Officer,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-035-R3,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-035-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R4,Medical Officer,1,1,0,0,0,0,0,0,0,1,0,0,0
KD-035-R4,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R4,CHO,2,1,1,0,0,1,0,0,0,0,1,1,0
KD-035-R4,CHEW,7,4,1,1,1,2,0,1,1,0,5,2,1
KD-035-R4,JCHEW,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-035-R4,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-035-R4,Medical Records Officer,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-035-R4,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-035-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R5,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-035-R5,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R5,CHO,2,1,1,0,0,1,0,0,0,0,1,1,0
KD-035-R5,CHEW,7,4,1,1,1,2,0,1,1,0,6,3,0
KD-035-R5,JCHEW,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-035-R5,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-035-R5,Medical Records Officer,2,2,0,0,0,1,0,0,1,0,1,1,0
KD-035-R5,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-035-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R6,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-035-R6,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-035-R6,CHO,2,1,1,0,0,1,0,0,0,0,1,0,1
KD-035-R6,CHEW,7,4,1,1,1,2,0,0,1,1,4,1,1
KD-035-R6,JCHEW,2,2,0,0,0,1,0,0,1,0,0,0,1
KD-035-R6,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-035-R6,Medical Records Officer,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-035-R6,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-035-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R1,Nurse/Midwife,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-036-R1,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R1,CHEW,2,1,1,0,0,1,0,0,0,0,1,1,0
KD-036-R1,JCHEW,6,4,2,0,0,4,0,0,0,0,4,2,2
KD-036-R1,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R1,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R1,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R1,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-036-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R2,Nurse/Midwife,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-036-R2,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R2,CHEW,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-036-R2,JCHEW,6,4,2,0,0,4,0,0,0,0,5,3,1
KD-036-R2,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R2,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R2,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R2,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-036-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R3,Nurse/Midwife,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-036-R3,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R3,CHEW,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-036-R3,JCHEW,6,4,2,0,0,3,0,0,0,1,5,3,0
KD-036-R3,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R3,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R3,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R3,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-036-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R4,Nurse/Midwife,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-036-R4,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R4,CHEW,2,1,1,0,0,1,0,0,0,0,1,1,0
KD-036-R4,JCHEW,6,4,2,0,0,4,0,0,0,0,3,2,2
KD-036-R4,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R4,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R4,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R4,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-036-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R5,Nurse/Midwife,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-036-R5,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R5,CHEW,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-036-R5,JCHEW,6,4,2,0,0,4,0,0,0,0,6,4,0
KD-036-R5,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R5,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R5,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R5,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-036-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R6,Nurse/Midwife,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-036-R6,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R6,CHEW,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-036-R6,JCHEW,6,4,2,0,0,4,0,0,0,0,2,1,3
KD-036-R6,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R6,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R6,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-036-R6,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-037-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R1,Nurse/Midwife,2,0,0,2,0,0,0,0,0,0,2,0,0
KD-037-R1,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-037-R1,CHEW,9,5,1,0,3,2,1,1,1,0,4,1,3
KD-037-R1,JCHEW,6,2,1,2,1,2,0,0,0,0,1,0,2
KD-037-R1,Medical Lab Technician,4,2,0,2,0,2,0,0,0,0,2,1,1
KD-037-R1,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R1,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R2,Nurse/Midwife,2,0,0,2,0,0,0,0,0,0,1,0,0
KD-037-R2,CHO,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-037-R2,CHEW,9,5,1,0,3,2,1,1,1,0,7,4,0
KD-037-R2,JCHEW,6,2,1,2,1,1,0,0,1,0,3,1,0
KD-037-R2,Medical Lab Technician,4,2,0,2,0,2,0,0,0,0,3,1,1
KD-037-R2,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R2,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R3,Nurse/Midwife,2,0,0,2,0,0,0,0,0,0,2,0,0
KD-037-R3,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-037-R3,CHEW,9,5,1,0,3,2,1,1,1,0,2,2,2
KD-037-R3,JCHEW,6,2,1,2,1,2,0,0,0,0,6,2,0
KD-037-R3,Medical Lab Technician,4,2,0,2,0,1,0,0,1,0,1,0,1
KD-037-R3,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R3,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R4,Nurse/Midwife,2,0,0,2,0,0,0,0,0,0,0,0,0
KD-037-R4,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-037-R4,CHEW,9,5,1,0,3,3,1,1,0,0,7,3,2
KD-037-R4,JCHEW,6,2,1,2,1,2,0,0,0,0,3,1,1
KD-037-R4,Medical Lab Technician,4,2,0,2,0,1,0,0,1,0,1,0,1
KD-037-R4,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R4,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R5,Nurse/Midwife,2,0,0,2,0,0,0,0,0,0,2,0,0
KD-037-R5,CHO,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-037-R5,CHEW,9,5,1,0,3,3,1,1,0,0,8,5,0
KD-037-R5,JCHEW,6,2,1,2,1,2,0,0,0,0,4,1,1
KD-037-R5,Medical Lab Technician,4,2,0,2,0,2,0,0,0,0,3,2,0
KD-037-R5,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R5,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R6,Nurse/Midwife,2,0,0,2,0,0,0,0,0,0,2,0,0
KD-037-R6,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-037-R6,CHEW,9,5,1,0,3,2,1,1,1,0,6,3,1
KD-037-R6,JCHEW,6,2,1,2,1,1,0,0,1,0,1,0,1
KD-037-R6,Medical Lab Technician,4,2,0,2,0,0,0,0,1,1,2,0,0
KD-037-R6,Medical Records Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R6,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-037-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R1,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R1,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R1,CHEW,3,2,1,0,0,2,0,0,0,0,3,2,0
KD-038-R1,JCHEW,6,4,2,0,0,3,0,0,0,1,4,3,0
KD-038-R1,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R1,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R1,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R2,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R2,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R2,CHEW,3,2,1,0,0,2,0,0,0,0,3,2,0
KD-038-R2,JCHEW,6,4,2,0,0,4,0,0,0,0,4,2,2
KD-038-R2,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R2,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-038-R2,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R3,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R3,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R3,CHEW,3,2,1,0,0,2,0,0,0,0,2,1,1
KD-038-R3,JCHEW,6,4,2,0,0,4,0,0,0,0,5,4,0
KD-038-R3,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R3,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-038-R3,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R4,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R4,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R4,CHEW,3,2,1,0,0,2,0,0,0,0,2,1,1
KD-038-R4,JCHEW,6,4,2,0,0,4,0,0,0,0,4,3,1
KD-038-R4,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R4,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R4,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-038-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R5,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R5,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R5,CHEW,3,2,1,0,0,2,0,0,0,0,0,0,2
KD-038-R5,JCHEW,6,4,2,0,0,4,0,0,0,0,4,2,2
KD-038-R5,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R5,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R5,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R6,Nurse/Midwife,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R6,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R6,CHEW,3,2,1,0,0,2,0,0,0,0,2,1,1
KD-038-R6,JCHEW,6,4,2,0,0,4,0,0,0,0,4,2,2
KD-038-R6,Medical Lab Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-038-R6,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R6,Pharmacy Technician,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-038-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-039-R1,Medical Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-039-R1,Nurse/Midwife,6,4,1,1,0,2,1,1,0,0,6,4,0
KD-039-R1,CHO,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-039-R1,CHEW,5,4,0,1,0,2,1,1,0,0,5,4,0
KD-039-R1,JCHEW,3,1,0,1,1,1,0,0,0,0,3,1,0
KD-039-R1,Medical Lab Technician,3,2,0,1,0,2,0,0,0,0,3,2,0
KD-039-R1,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-039-R1,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-039-R1,Environmental Health Officer,2,2,0,0,0,1,0,0,0,1,1,1,0
KD-039-R2,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-039-R2,Nurse/Midwife,6,4,1,1,0,2,1,1,0,0,6,4,0
KD-039-R2,CHO,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-039-R2,CHEW,5,4,0,1,0,2,0,1,1,0,3,2,1
KD-039-R2,JCHEW,3,1,0,1,1,1,0,0,0,0,2,1,0
KD-039-R2,Medical Lab Technician,3,2,0,1,0,2,0,0,0,0,3,2,0
KD-039-R2,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-039-R2,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-039-R2,Environmental Health Officer,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-039-R3,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-039-R3,Nurse/Midwife,6,4,1,1,0,2,1,1,0,0,3,3,1
KD-039-R3,CHO,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-039-R3,CHEW,5,4,0,1,0,2,1,1,0,0,1,1,3
KD-039-R3,JCHEW,3,1,0,1,1,1,0,0,0,0,0,0,1
KD-039-R3,Medical Lab Technician,3,2,0,1,0,2,0,0,0,0,2,1,1
KD-039-R3,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-039-R3,Pharmacy Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
