visit_id,vaccine,in_stock,opening_balance_doses,doses_received,current_balance_doses,doses_used,supplier,physically_verified,most_dispensed_this_week,reason_most_dispensed
KD-054-R2,BCG,Yes,16,0,3,13,LGA,Yes,Yes,School-based session (HPV)
KD-054-R2,HPV,Yes,7,0,2,5,LGA,Yes,No,
KD-054-R2,IPV,Yes,25,21,35,11,LGA,Yes,No,
KD-054-R2,MR,Yes,6,18,17,7,KDHSMA,Yes,No,
KD-054-R2,MEN A,Yes,8,7,13,2,LGA,Yes,No,
KD-054-R2,MCV,No,2,0,0,2,LGA,No,Yes,Scheduled routine immunization session
KD-054-R2,OPV,Yes,52,0,29,23,KDHSMA,Yes,No,
KD-054-R2,YF,Yes,22,0,13,9,LGA,Yes,Yes,Scheduled routine immunization session
KD-054-R2,PENTA,Yes,60,0,30,30,KDHSMA,Yes,Yes,High birth cohort this week
KD-054-R2,ROTA,Yes,33,0,20,13,LGA,No,No,
KD-054-R2,PCV,Yes,32,0,7,25,LGA,Yes,Yes,Scheduled routine immunization session
KD-054-R3,BCG,No,3,0,0,3,LGA,No,Yes,High birth cohort this week
KD-054-R3,HPV,No,2,0,0,2,LGA,No,No,
KD-054-R3,IPV,Yes,35,20,36,19,LGA,Yes,Yes,Scheduled routine immunization session
KD-054-R3,MR,Yes,17,0,8,9,Zipline,Yes,Yes,Catch-up campaign
KD-054-R3,MEN A,Yes,13,0,5,8,LGA,Yes,Yes,Scheduled routine immunization session
KD-054-R3,MCV,No,0,6,0,6,LGA,No,Yes,Scheduled routine immunization session
KD-054-R3,OPV,Yes,29,37,47,19,LGA,Yes,No,
KD-054-R3,YF,Yes,13,14,22,5,KDHSMA,Yes,No,
KD-054-R3,PENTA,Yes,30,45,51,24,LGA,Yes,No,
KD-054-R3,ROTA,Yes,20,20,22,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-054-R3,PCV,No,7,0,0,7,LGA,No,No,
KD-054-R4,BCG,Yes,0,18,9,9,LGA,No,No,
KD-054-R4,HPV,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-054-R4,IPV,Yes,36,26,45,17,LGA,No,Yes,High birth cohort this week
KD-054-R4,MR,Yes,8,13,15,6,LGA,Yes,No,
KD-054-R4,MEN A,No,5,0,0,5,KDHSMA,No,No,
KD-054-R4,MCV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-054-R4,OPV,Yes,47,0,24,23,KDHSMA,Yes,No,
KD-054-R4,YF,Yes,22,11,25,8,LGA,Yes,No,
KD-054-R4,PENTA,Yes,51,0,13,38,LGA,Yes,Yes,Scheduled routine immunization session
KD-054-R4,ROTA,Yes,22,0,4,18,LGA,Yes,Yes,High birth cohort this week
KD-054-R4,PCV,Yes,0,46,18,28,LGA,Yes,Yes,Scheduled routine immunization session
KD-054-R5,BCG,Yes,9,18,18,9,LGA,Yes,No,
KD-054-R5,HPV,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-054-R5,IPV,Yes,45,0,24,21,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-054-R5,MR,Yes,15,0,4,11,LGA,Yes,Yes,Outreach session held this week
KD-054-R5,MEN A,No,0,0,0,0,KDHSMA,No,No,
KD-054-R5,MCV,No,0,0,0,0,Zipline,No,No,
KD-054-R5,OPV,No,24,0,0,24,Zipline,No,Yes,Scheduled routine immunization session
KD-054-R5,YF,Yes,25,0,16,9,LGA,Yes,Yes,Outreach session held this week
KD-054-R5,PENTA,No,13,0,0,13,LGA,No,Yes,Scheduled routine immunization session
KD-054-R5,ROTA,No,4,0,0,4,LGA,No,Yes,School-based session (HPV)
KD-054-R5,PCV,No,18,0,0,18,KDHSMA,No,No,
KD-054-R6,BCG,Yes,18,16,21,13,Zipline,Yes,Yes,Outreach session held this week
KD-054-R6,HPV,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-054-R6,IPV,Yes,24,0,10,14,KDHSMA,Yes,Yes,High birth cohort this week
KD-054-R6,MR,No,4,0,0,4,LGA,No,No,
KD-054-R6,MEN A,No,0,0,0,0,LGA,No,No,
KD-054-R6,MCV,Yes,0,14,2,12,KDHSMA,Yes,Yes,School-based session (HPV)
KD-054-R6,OPV,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-054-R6,YF,Yes,16,13,18,11,LGA,No,Yes,Scheduled routine immunization session
KD-054-R6,PENTA,No,0,0,0,0,LGA,No,No,
KD-054-R6,ROTA,Yes,0,29,11,18,LGA,Yes,Yes,High birth cohort this week
KD-054-R6,PCV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-056-R1,BCG,No,5,0,0,5,LGA,No,No,
KD-056-R1,HPV,Yes,7,0,3,4,LGA,Yes,Yes,School-based session (HPV)
KD-056-R1,IPV,Yes,14,0,1,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R1,MR,Yes,10,0,5,5,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R1,MEN A,Yes,4,0,1,3,LGA,Yes,No,
KD-056-R1,MCV,Yes,5,0,1,4,LGA,Yes,No,
KD-056-R1,OPV,Yes,13,29,29,13,LGA,Yes,No,
KD-056-R1,YF,Yes,8,0,3,5,LGA,Yes,Yes,Catch-up campaign
KD-056-R1,PENTA,Yes,43,0,20,23,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-056-R1,ROTA,Yes,19,23,34,8,LGA,No,No,
KD-056-R1,PCV,Yes,22,0,10,12,LGA,No,No,
KD-056-R2,BCG,No,0,0,0,0,LGA,No,No,
KD-056-R2,HPV,No,3,0,0,3,KDHSMA,No,Yes,School-based session (HPV)
KD-056-R2,IPV,No,1,0,0,1,Zipline,No,No,
KD-056-R2,MR,Yes,5,0,1,4,LGA,Yes,No,
KD-056-R2,MEN A,No,1,0,0,1,LGA,No,Yes,Outreach session held this week
KD-056-R2,MCV,Yes,1,8,2,7,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R2,OPV,Yes,29,0,13,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R2,YF,No,3,0,0,3,Zipline,No,Yes,Outreach session held this week
KD-056-R2,PENTA,Yes,20,0,12,8,LGA,Yes,No,
KD-056-R2,ROTA,Yes,34,0,24,10,LGA,Yes,Yes,Outreach session held this week
KD-056-R2,PCV,Yes,10,22,18,14,Zipline,Yes,No,
KD-056-R3,BCG,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-056-R3,HPV,No,0,0,0,0,LGA,No,No,
KD-056-R3,IPV,No,0,0,0,0,LGA,No,No,
KD-056-R3,MR,No,1,0,0,1,KDHSMA,No,Yes,School-based session (HPV)
KD-056-R3,MEN A,No,0,0,0,0,LGA,No,No,
KD-056-R3,MCV,Yes,2,9,3,8,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R3,OPV,Yes,13,24,26,11,LGA,No,No,
KD-056-R3,YF,Yes,0,8,2,6,LGA,Yes,Yes,Outreach session held this week
KD-056-R3,PENTA,Yes,12,22,16,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R3,ROTA,Yes,24,0,11,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R3,PCV,Yes,18,0,1,17,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R4,BCG,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-056-R4,HPV,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-056-R4,IPV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-056-R4,MR,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-056-R4,MEN A,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-056-R4,MCV,No,3,0,0,3,LGA,No,No,
KD-056-R4,OPV,Yes,26,0,11,15,KDHSMA,No,Yes,Scheduled routine immunization session
KD-056-R4,YF,No,2,0,0,2,LGA,No,Yes,Scheduled routine immunization session
KD-056-R4,PENTA,Yes,16,0,1,15,KDHSMA,Yes,Yes,Outreach session held this week
KD-056-R4,ROTA,Yes,11,0,3,8,KDHSMA,Yes,No,
KD-056-R4,PCV,No,1,0,0,1,LGA,No,No,
KD-056-R5,BCG,No,0,0,0,0,KDHSMA,No,No,
KD-056-R5,HPV,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-056-R5,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-056-R5,MR,No,0,0,0,0,LGA,No,No,
KD-056-R5,MEN A,No,0,0,0,0,LGA,No,No,
KD-056-R5,MCV,No,0,0,0,0,LGA,No,No,
KD-056-R5,OPV,Yes,11,0,1,10,LGA,Yes,No,
KD-056-R5,YF,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-056-R5,PENTA,No,1,0,0,1,LGA,No,No,
KD-056-R5,ROTA,No,3,0,0,3,Zipline,No,Yes,Scheduled routine immunization session
KD-056-R5,PCV,Yes,0,20,3,17,LGA,Yes,Yes,Scheduled routine immunization session
KD-056-R6,BCG,No,0,0,0,0,LGA,No,No,
KD-056-R6,HPV,No,0,0,0,0,LGA,No,No,
KD-056-R6,IPV,No,0,0,0,0,LGA,No,No,
KD-056-R6,MR,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-056-R6,MEN A,No,0,0,0,0,KDHSMA,No,Yes,Catch-up campaign
KD-056-R6,MCV,Yes,0,13,9,4,LGA,Yes,No,
KD-056-R6,OPV,No,1,0,0,1,KDHSMA,No,Yes,Scheduled routine immunization session
KD-056-R6,YF,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-056-R6,PENTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-056-R6,ROTA,No,0,11,0,11,LGA,No,Yes,School-based session (HPV)
KD-056-R6,PCV,No,3,0,0,3,LGA,No,No,
KD-057-R1,BCG,Yes,27,32,41,18,KDHSMA,Yes,No,
KD-057-R1,HPV,Yes,17,0,5,12,LGA,Yes,Yes,Scheduled routine immunization session
KD-057-R1,IPV,Yes,26,0,2,24,LGA,Yes,Yes,Outreach session held this week
KD-057-R1,MR,Yes,37,0,17,20,LGA,Yes,Yes,Scheduled routine immunization session
KD-057-R1,MEN A,Yes,24,0,14,10,LGA,Yes,No,
KD-057-R1,MCV,Yes,44,0,30,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-057-R1,OPV,No,22,0,0,22,KDHSMA,No,Yes,Scheduled routine immunization session
KD-057-R1,YF,Yes,18,22,26,14,KDHSMA,Yes,Yes,School-based session (HPV)
KD-057-R1,PENTA,No,21,0,0,21,LGA,No,Yes,School-based session (HPV)
KD-057-R1,ROTA,Yes,76,0,34,42,LGA,Yes,Yes,Scheduled routine immunization session
KD-057-R1,PCV,Yes,79,0,28,51,LGA,Yes,Yes,Catch-up campaign
KD-057-R2,BCG,Yes,41,27,50,18,LGA,Yes,No,
KD-057-R2,HPV,Yes,5,15,2,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-057-R2,IPV,No,2,0,0,2,LGA,No,Yes,Scheduled routine immunization session
KD-057-R2,MR,Yes,17,0,5,12,LGA,Yes,No,
KD-057-R2,MEN A,Yes,14,21,24,11,KDHSMA,Yes,No,
KD-057-R2,MCV,Yes,30,23,41,12,Zipline,Yes,No,
KD-057-R2,OPV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-057-R2,YF,Yes,26,0,13,13,LGA,Yes,No,
KD-057-R2,PENTA,Yes,0,72,32,40,LGA,Yes,No,
KD-057-R2,ROTA,Yes,34,0,6,28,LGA,No,Yes,Catch-up campaign
KD-057-R2,PCV,No,28,0,0,28,KDHSMA,No,No,
KD-057-R3,BCG,Yes,50,0,31,19,Zipline,Yes,Yes,Scheduled routine immunization session
KD-057-R3,HPV,No,2,0,0,2,KDHSMA,No,Yes,Scheduled routine immunization session
KD-057-R3,IPV,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-057-R3,MR,No,5,0,0,5,Zipline,No,Yes,Outreach session held this week
KD-057-R3,MEN A,Yes,24,0,12,12,LGA,Yes,Yes,School-based session (HPV)
KD-057-R3,MCV,Yes,41,0,27,14,LGA,Yes,Yes,School-based session (HPV)
KD-057-R3,OPV,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-057-R3,YF,No,13,0,0,13,Zipline,No,No,
KD-057-R3,PENTA,Yes,32,69,58,43,LGA,Yes,Yes,Scheduled routine immunization session
KD-057-R3,ROTA,No,6,0,0,6,Zipline,No,No,
KD-057-R3,PCV,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-057-R4,BCG,Yes,31,0,6,25,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-057-R4,HPV,No,0,0,0,0,LGA,No,No,
KD-057-R4,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-057-R4,MR,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-057-R4,MEN A,Yes,12,0,5,7,LGA,Yes,No,
KD-057-R4,MCV,Yes,27,0,3,24,LGA,Yes,Yes,High birth cohort this week
KD-057-R4,OPV,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-057-R4,YF,No,0,0,0,0,KDHSMA,No,No,
KD-057-R4,PENTA,Yes,58,0,17,41,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-057-R4,ROTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-057-R4,PCV,No,0,0,0,0,LGA,No,No,
KD-057-R5,BCG,Yes,6,30,25,11,LGA,Yes,No,
KD-057-R5,HPV,No,0,0,0,0,KDHSMA,No,No,
KD-057-R5,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-057-R5,MR,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-057-R5,MEN A,Yes,5,19,15,9,LGA,No,No,
KD-057-R5,MCV,Yes,3,31,25,9,KDHSMA,No,No,
KD-057-R5,OPV,Yes,0,69,22,47,LGA,Yes,Yes,School-based session (HPV)
KD-057-R5,YF,Yes,0,22,9,13,LGA,Yes,No,
KD-057-R5,PENTA,No,17,0,0,17,LGA,No,Yes,Scheduled routine immunization session
KD-057-R5,ROTA,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-057-R5,PCV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-057-R6,BCG,Yes,25,32,41,16,LGA,Yes,No,
KD-057-R6,HPV,No,0,0,0,0,Zipline,No,No,
KD-057-R6,IPV,Yes,0,33,10,23,KDHSMA,Yes,Yes,Outreach session held this week
KD-057-R6,MR,No,0,17,0,17,LGA,No,Yes,Catch-up campaign
KD-057-R6,MEN A,Yes,15,0,4,11,LGA,Yes,No,
KD-057-R6,MCV,Yes,25,0,13,12,KDHSMA,Yes,No,
KD-057-R6,OPV,No,22,0,0,22,LGA,No,Yes,Scheduled routine immunization session
KD-057-R6,YF,Yes,9,31,29,11,LGA,Yes,No,
KD-057-R6,PENTA,No,0,0,0,0,LGA,No,Yes,High birth cohort this week
KD-057-R6,ROTA,Yes,0,50,8,42,Zipline,Yes,Yes,Catch-up campaign
KD-057-R6,PCV,Yes,0,71,37,34,LGA,Yes,No,
KD-058-R1,BCG,No,13,0,0,13,LGA,No,Yes,Scheduled routine immunization session
KD-058-R1,HPV,No,1,7,0,8,LGA,No,Yes,School-based session (HPV)
KD-058-R1,IPV,Yes,22,0,4,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R1,MR,Yes,14,16,20,10,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R1,MEN A,Yes,12,17,19,10,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R1,MCV,No,4,0,0,4,LGA,No,Yes,Scheduled routine immunization session
KD-058-R1,OPV,Yes,60,0,40,20,KDHSMA,Yes,No,
KD-058-R1,YF,Yes,13,16,15,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R1,PENTA,Yes,8,50,33,25,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-058-R1,ROTA,Yes,34,0,17,17,LGA,Yes,Yes,Outreach session held this week
KD-058-R1,PCV,Yes,65,0,38,27,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R2,BCG,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-058-R2,HPV,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-058-R2,IPV,No,4,0,0,4,LGA,No,No,
KD-058-R2,MR,Yes,20,0,9,11,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R2,MEN A,Yes,19,0,7,12,Zipline,No,Yes,Scheduled routine immunization session
KD-058-R2,MCV,Yes,0,11,1,10,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-058-R2,OPV,Yes,40,0,9,31,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R2,YF,Yes,15,0,6,9,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R2,PENTA,No,33,0,0,33,LGA,No,Yes,Catch-up campaign
KD-058-R2,ROTA,No,17,0,0,17,LGA,No,Yes,Scheduled routine immunization session
KD-058-R2,PCV,Yes,38,0,16,22,KDHSMA,Yes,No,
KD-058-R3,BCG,Yes,0,22,11,11,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R3,HPV,No,0,0,0,0,LGA,No,No,
KD-058-R3,IPV,No,0,0,0,0,LGA,No,No,
KD-058-R3,MR,Yes,9,0,3,6,LGA,Yes,No,
KD-058-R3,MEN A,No,7,0,0,7,LGA,No,Yes,Scheduled routine immunization session
KD-058-R3,MCV,Yes,1,14,9,6,LGA,Yes,No,
KD-058-R3,OPV,No,9,0,0,9,KDHSMA,No,Yes,Scheduled routine immunization session
KD-058-R3,YF,No,6,0,0,6,LGA,No,Yes,Scheduled routine immunization session
KD-058-R3,PENTA,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-058-R3,ROTA,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-058-R3,PCV,No,16,0,0,16,KDHSMA,No,No,
KD-058-R4,BCG,No,11,0,0,11,LGA,No,Yes,Scheduled routine immunization session
KD-058-R4,HPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-058-R4,IPV,No,0,0,0,0,LGA,No,Yes,Catch-up campaign
KD-058-R4,MR,Yes,3,20,14,9,KDHSMA,No,Yes,Scheduled routine immunization session
KD-058-R4,MEN A,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-058-R4,MCV,Yes,9,16,17,8,LGA,Yes,No,
KD-058-R4,OPV,No,0,0,0,0,LGA,No,No,
KD-058-R4,YF,Yes,0,19,10,9,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-058-R4,PENTA,Yes,0,49,19,30,Zipline,Yes,Yes,Catch-up campaign
KD-058-R4,ROTA,Yes,0,25,9,16,Zipline,Yes,No,
KD-058-R4,PCV,Yes,0,44,17,27,LGA,Yes,Yes,School-based session (HPV)
KD-058-R5,BCG,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-058-R5,HPV,No,0,0,0,0,Zipline,No,Yes,School-based session (HPV)
KD-058-R5,IPV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-058-R5,MR,Yes,14,12,13,13,LGA,Yes,Yes,Outreach session held this week
KD-058-R5,MEN A,Yes,0,10,4,6,LGA,Yes,No,
KD-058-R5,MCV,Yes,17,16,24,9,LGA,Yes,Yes,School-based session (HPV)
KD-058-R5,OPV,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-058-R5,YF,Yes,10,0,1,9,KDHSMA,Yes,Yes,Outreach session held this week
KD-058-R5,PENTA,Yes,19,44,28,35,LGA,Yes,Yes,Catch-up campaign
KD-058-R5,ROTA,Yes,9,28,26,11,LGA,No,No,
KD-058-R5,PCV,No,17,0,0,17,LGA,No,Yes,Scheduled routine immunization session
KD-058-R6,BCG,Yes,0,19,7,12,LGA,Yes,Yes,Catch-up campaign
KD-058-R6,HPV,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-058-R6,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-058-R6,MR,Yes,13,0,2,11,LGA,Yes,Yes,Scheduled routine immunization session
KD-058-R6,MEN A,Yes,4,10,3,11,KDHSMA,Yes,Yes,Outreach session held this week
KD-058-R6,MCV,Yes,24,17,33,8,KDHSMA,Yes,No,
KD-058-R6,OPV,No,0,0,0,0,LGA,No,No,
KD-058-R6,YF,Yes,1,12,5,8,LGA,Yes,No,
KD-058-R6,PENTA,Yes,28,33,35,26,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-058-R6,ROTA,Yes,26,0,4,22,Zipline,Yes,Yes,Scheduled routine immunization session
KD-058-R6,PCV,Yes,0,40,19,21,LGA,Yes,No,
KD-060-R1,BCG,Yes,30,27,42,15,Zipline,Yes,Yes,Scheduled routine immunization session
KD-060-R1,HPV,Yes,13,0,9,4,LGA,Yes,No,
KD-060-R1,IPV,Yes,19,0,10,9,Zipline,Yes,No,
KD-060-R1,MR,Yes,17,0,12,5,LGA,Yes,No,
KD-060-R1,MEN A,Yes,11,14,14,11,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-060-R1,MCV,Yes,16,9,17,8,LGA,Yes,No,
KD-060-R1,OPV,Yes,4,51,36,19,LGA,Yes,No,
KD-060-R1,YF,No,2,0,0,2,LGA,No,Yes,High birth cohort this week
KD-060-R1,PENTA,No,0,0,0,0,LGA,No,No,
KD-060-R1,ROTA,Yes,66,0,48,18,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-060-R1,PCV,Yes,51,0,29,22,LGA,Yes,No,
KD-060-R2,BCG,Yes,42,12,47,7,LGA,Yes,No,
KD-060-R2,HPV,Yes,9,0,3,6,KDHSMA,Yes,No,
KD-060-R2,IPV,Yes,10,0,6,4,LGA,No,No,
KD-060-R2,MR,Yes,12,0,2,10,LGA,Yes,Yes,Outreach session held this week
KD-060-R2,MEN A,Yes,14,0,5,9,LGA,Yes,Yes,Outreach session held this week
KD-060-R2,MCV,Yes,17,16,25,8,LGA,No,No,
KD-060-R2,OPV,Yes,36,51,52,35,LGA,Yes,Yes,Scheduled routine immunization session
KD-060-R2,YF,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-060-R2,PENTA,Yes,0,51,17,34,KDHSMA,Yes,Yes,Outreach session held this week
KD-060-R2,ROTA,Yes,48,35,58,25,LGA,Yes,Yes,Catch-up campaign
KD-060-R2,PCV,Yes,29,44,42,31,LGA,Yes,Yes,Scheduled routine immunization session
KD-060-R3,BCG,Yes,47,0,37,10,LGA,Yes,No,
KD-060-R3,HPV,No,3,0,0,3,LGA,No,Yes,Outreach session held this week
KD-060-R3,IPV,No,6,0,0,6,LGA,No,No,
KD-060-R3,MR,No,2,0,0,2,LGA,No,No,
KD-060-R3,MEN A,No,5,0,0,5,LGA,No,Yes,Scheduled routine immunization session
KD-060-R3,MCV,Yes,25,0,17,8,LGA,Yes,No,
KD-060-R3,OPV,Yes,52,46,71,27,LGA,Yes,Yes,Outreach session held this week
KD-060-R3,YF,Yes,0,13,2,11,LGA,Yes,Yes,High birth cohort this week
KD-060-R3,PENTA,Yes,17,49,45,21,LGA,Yes,No,
KD-060-R3,ROTA,Yes,58,0,41,17,LGA,Yes,Yes,Catch-up campaign
KD-060-R3,PCV,Yes,42,0,12,30,LGA,No,Yes,Scheduled routine immunization session
KD-060-R4,BCG,Yes,37,0,21,16,KDHSMA,Yes,Yes,Catch-up campaign
KD-060-R4,HPV,No,0,0,0,0,LGA,No,Yes,Catch-up campaign
KD-060-R4,IPV,Yes,0,27,14,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-060-R4,MR,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-060-R4,MEN A,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-060-R4,MCV,Yes,17,0,9,8,LGA,Yes,No,
KD-060-R4,OPV,Yes,71,0,49,22,LGA,Yes,No,
KD-060-R4,YF,No,2,0,0,2,LGA,No,No,
KD-060-R4,PENTA,Yes,45,0,16,29,LGA,Yes,Yes,Scheduled routine immunization session
KD-060-R4,ROTA,Yes,41,32,53,20,LGA,Yes,Yes,Outreach session held this week
KD-060-R4,PCV,No,12,0,0,12,LGA,No,No,
KD-060-R5,BCG,Yes,21,0,9,12,LGA,Yes,Yes,Scheduled routine immunization session
KD-060-R5,HPV,No,0,0,0,0,LGA,No,No,
KD-060-R5,IPV,No,14,0,0,14,LGA,No,Yes,Outreach session held this week
KD-060-R5,MR,No,0,0,0,0,LGA,No,No,
KD-060-R5,MEN A,No,0,0,0,0,LGA,No,No,
KD-060-R5,MCV,No,9,0,0,9,KDHSMA,No,Yes,Scheduled routine immunization session
KD-060-R5,OPV,Yes,49,0,18,31,Zipline,Yes,Yes,School-based session (HPV)
KD-060-R5,YF,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-060-R5,PENTA,No,16,0,0,16,LGA,No,Yes,Catch-up campaign
KD-060-R5,ROTA,Yes,53,0,33,20,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-060-R5,PCV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-060-R6,BCG,Yes,9,0,2,7,LGA,Yes,No,
KD-060-R6,HPV,Yes,0,14,4,10,LGA,Yes,Yes,Scheduled routine immunization session
KD-060-R6,IPV,No,0,0,0,0,Zipline,No,Yes,School-based session (HPV)
KD-060-R6,MR,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-060-R6,MEN A,No,0,7,0,7,LGA,No,Yes,Scheduled routine immunization session
KD-060-R6,MCV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-060-R6,OPV,No,18,0,0,18,LGA,No,No,
KD-060-R6,YF,Yes,0,16,7,9,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-060-R6,PENTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-060-R6,ROTA,Yes,33,24,47,10,LGA,Yes,No,
KD-060-R6,PCV,Yes,0,40,17,23,LGA,Yes,No,
KD-061-R1,BCG,Yes,56,0,40,16,KDHSMA,Yes,No,
KD-061-R1,HPV,No,10,0,0,10,LGA,No,Yes,School-based session (HPV)
KD-061-R1,IPV,Yes,65,0,41,24,Zipline,Yes,Yes,Scheduled routine immunization session
KD-061-R1,MR,Yes,41,0,25,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-061-R1,MEN A,Yes,17,0,4,13,LGA,Yes,Yes,High birth cohort this week
KD-061-R1,MCV,Yes,32,0,16,16,LGA,Yes,Yes,Catch-up campaign
KD-061-R1,OPV,Yes,73,0,38,35,LGA,No,No,
KD-061-R1,YF,Yes,19,0,14,5,LGA,Yes,No,
KD-061-R1,PENTA,Yes,100,0,55,45,Zipline,Yes,Yes,Scheduled routine immunization session
KD-061-R1,ROTA,No,9,0,0,9,LGA,No,No,
KD-061-R1,PCV,Yes,69,0,23,46,Zipline,No,Yes,Outreach session held this week
KD-061-R2,BCG,Yes,40,0,22,18,LGA,Yes,No,
KD-061-R2,HPV,Yes,0,22,12,10,LGA,No,No,
KD-061-R2,IPV,Yes,41,38,50,29,Zipline,No,Yes,Scheduled routine immunization session
KD-061-R2,MR,Yes,25,0,13,12,LGA,Yes,No,
KD-061-R2,MEN A,Yes,4,23,17,10,LGA,Yes,No,
KD-061-R2,MCV,No,16,0,0,16,Zipline,No,Yes,Scheduled routine immunization session
KD-061-R2,OPV,Yes,38,72,60,50,Zipline,Yes,Yes,Scheduled routine immunization session
KD-061-R2,YF,Yes,14,20,16,18,LGA,Yes,Yes,Scheduled routine immunization session
