visit_id,cadre,reason,staff_count
KD-058-R4,Nurse/Midwife,Family Responsibilities,1
KD-058-R4,Nurse/Midwife,Transportation Problems,1
KD-058-R4,Nurse/Midwife,Meetings,1
KD-058-R4,CHEW,High Workload and Stress,1
KD-058-R4,JCHEW,Unrest,1
KD-058-R4,JCHEW,Access to Salary,1
KD-058-R5,Nurse/Midwife,Funeral,1
KD-058-R5,Nurse/Midwife,Transportation Problems,1
KD-058-R5,CHEW,Dissatisfaction with Salary and Benefits,1
KD-058-R5,JCHEW,Family Responsibilities,1
KD-058-R6,CHEW,Workshop and Training,1
KD-059-R1,CHEW,Family Responsibilities,1
KD-059-R2,Medical Officer,Transportation Problems,1
KD-059-R2,CHEW,Dissatisfaction with Salary and Benefits,1
KD-059-R2,Medical Lab Technician,Lack of Professional Development Opportunities,1
KD-059-R2,Medical Records Officer,Poor Health Facility Infrastructure,1
KD-059-R3,Medical Officer,Workshop and Training,1
KD-059-R3,Medical Officer,Transportation Problems,1
KD-059-R3,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-059-R3,CHEW,Long Distance to Workplace,1
KD-059-R3,CHEW,Unrest,1
KD-059-R3,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-059-R3,JCHEW,Workshop and Training,1
KD-059-R4,Medical Officer,Meetings,1
KD-059-R4,CHEW,Workshop and Training,1
KD-059-R4,CHEW,Meetings,1
KD-059-R4,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-059-R5,Medical Officer,Long Distance to Workplace,1
KD-059-R5,Medical Officer,Personal Health Issues,1
KD-059-R5,CHEW,Shift,1
KD-059-R5,JCHEW,Poor Health Facility Infrastructure,1
KD-059-R6,Medical Officer,Unrest,1
KD-059-R6,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-059-R6,Nurse/Midwife,Long Distance to Workplace,1
KD-059-R6,JCHEW,Weddings,1
KD-059-R6,Pharmacy Technician,Access to Salary,1
KD-060-R2,CHEW,Transportation Problems,1
KD-060-R2,JCHEW,Shift,1
KD-060-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-060-R3,CHEW,Dissatisfaction with Job,1
KD-060-R3,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-060-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-060-R4,CHEW,Dissatisfaction with Salary and Benefits,1
KD-060-R4,JCHEW,Workshop and Training,1
KD-060-R5,CHEW,Crime,1
KD-060-R5,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-060-R5,JCHEW,Workplace Conflict,1
KD-060-R5,JCHEW,Long Distance to Workplace,1
KD-060-R6,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-060-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-061-R2,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-061-R3,Nurse/Midwife,Family Responsibilities,1
KD-061-R3,JCHEW,Workshop and Training,1
KD-061-R3,JCHEW,Meetings,1
KD-061-R4,Medical Officer,Personal Health Issues,1
KD-061-R4,CHO,High Workload and Stress,1
KD-061-R4,JCHEW,Family Responsibilities,1
KD-061-R4,JCHEW,Access to Salary,1
KD-061-R5,Medical Officer,Workplace Conflict,1
KD-061-R5,JCHEW,Workshop and Training,1
KD-061-R6,JCHEW,Workshop and Training,1
KD-062-R1,JCHEW,Policy and Governance Issues,1
KD-062-R2,Nurse/Midwife,Funeral,1
KD-062-R2,CHEW,Family Responsibilities,1
KD-062-R2,CHEW,Poor Health Facility Infrastructure,1
KD-062-R2,JCHEW,Lack of Professional Development Opportunities,1
KD-062-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-062-R3,CHEW,Family Responsibilities,1
KD-062-R3,JCHEW,Access to Salary,1
KD-062-R4,CHEW,Access to Salary,2
KD-062-R5,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-062-R5,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-062-R6,CHEW,Workshop and Training,1
KD-062-R6,CHEW,Transportation Problems,1
KD-062-R6,JCHEW,Shift,1
KD-063-R1,CHEW,Shift,1
KD-063-R2,CHO,Unrest,1
KD-063-R2,CHO,Long Distance to Workplace,1
KD-063-R2,CHEW,Lack of Professional Development Opportunities,1
KD-063-R2,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-063-R2,CHEW,Weddings,1
KD-063-R2,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-063-R2,JCHEW,Policy and Governance Issues,1
KD-063-R3,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-063-R4,CHO,Personal Health Issues,1
KD-063-R4,CHO,Access to Salary,1
KD-063-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-063-R4,CHEW,Access to Salary,1
KD-063-R4,JCHEW,Policy and Governance Issues,1
KD-063-R4,JCHEW,Workshop and Training,1
KD-063-R6,JCHEW,Shift,1
KD-063-R6,JCHEW,Long Distance to Workplace,1
KD-063-R6,JCHEW,Meetings,1
KD-064-R1,CHEW,Poor Health Facility Infrastructure,1
KD-064-R5,CHEW,High Workload and Stress,1
KD-064-R5,Medical Records Officer,Dissatisfaction with Salary and Benefits,1
KD-064-R6,CHEW,Personal Health Issues,1
KD-064-R6,Medical Records Officer,Meetings,1
KD-065-R1,Nurse/Midwife,Meetings,1
KD-065-R1,CHEW,High Workload and Stress,1
KD-065-R2,CHEW,Dissatisfaction with Salary and Benefits,1
KD-065-R2,CHEW,Shift,1
KD-065-R3,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-065-R3,Nurse/Midwife,Personal Health Issues,1
KD-065-R3,CHEW,Family Responsibilities,1
KD-065-R3,CHEW,Poor Health Facility Infrastructure,1
KD-065-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-065-R4,Nurse/Midwife,Shift,1
KD-065-R4,Nurse/Midwife,Workshop and Training,1
KD-065-R4,CHEW,Funeral,1
KD-065-R4,CHEW,Family Responsibilities,1
KD-065-R5,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-065-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-065-R5,Nurse/Midwife,Dissatisfaction with Job,1
KD-065-R5,Nurse/Midwife,Shift,1
KD-065-R6,CHEW,Access to Salary,1
KD-066-R1,Nurse/Midwife,Access to Salary,1
KD-066-R1,Nurse/Midwife,Personal Health Issues,1
KD-066-R1,CHO,Meetings,1
KD-066-R1,CHEW,Access to Salary,1
KD-066-R1,CHEW,Family Responsibilities,1
KD-066-R1,Medical Records Officer,Transportation Problems,1
KD-066-R2,Nurse/Midwife,Shift,1
KD-066-R2,CHO,Long Distance to Workplace,1
KD-066-R2,JCHEW,Funeral,1
KD-066-R2,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-066-R2,Medical Records Officer,Meetings,1
KD-066-R3,CHEW,Access to Salary,1
KD-066-R3,JCHEW,Shift,1
KD-066-R3,JCHEW,Lack of Professional Development Opportunities,1
KD-066-R4,Nurse/Midwife,Weddings,1
KD-066-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-066-R4,CHEW,Workplace Conflict,1
KD-066-R4,Medical Records Officer,Shift,2
KD-066-R5,Nurse/Midwife,Lack of Professional Development Opportunities,1
KD-066-R5,CHEW,Personal Health Issues,1
KD-066-R5,CHEW,Access to Salary,1
KD-066-R5,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-066-R5,Medical Records Officer,High Workload and Stress,1
KD-066-R5,Medical Records Officer,Personal Health Issues,1
KD-066-R6,CHO,Unrest,1
KD-066-R6,CHEW,Access to Salary,1
KD-066-R6,CHEW,Meetings,1
KD-066-R6,JCHEW,Workshop and Training,1
KD-066-R6,JCHEW,Access to Salary,1
KD-066-R6,Medical Records Officer,Meetings,1
KD-067-R1,Medical Officer,Transportation Problems,1
KD-067-R1,Medical Lab Technician,Personal Health Issues,1
KD-067-R1,Pharmacy Technician,Lack of Professional Development Opportunities,1
KD-067-R3,Nurse/Midwife,High Workload and Stress,1
KD-067-R3,Medical Lab Technician,Poor Health Facility Infrastructure,1
KD-067-R4,Nurse/Midwife,Meetings,1
KD-067-R4,CHEW,Long Distance to Workplace,1
KD-067-R4,CHEW,Family Responsibilities,1
KD-067-R4,Medical Records Officer,Funeral,1
KD-067-R5,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-067-R5,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-067-R6,CHEW,Workplace Conflict,1
KD-067-R6,CHEW,Access to Salary,1
KD-067-R6,Pharmacy Technician,Transportation Problems,1
KD-068-R1,JCHEW,Meetings,1
KD-068-R2,CHEW,Long Distance to Workplace,1
KD-068-R5,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-068-R5,CHEW,Workshop and Training,1
KD-068-R5,JCHEW,Access to Salary,1
KD-069-R2,CHEW,Poor Health Facility Infrastructure,1
KD-070-R1,CHEW,Crime,1
KD-070-R1,CHEW,Access to Salary,1
KD-070-R2,CHEW,Weddings,1
KD-070-R4,CHEW,Dissatisfaction with Salary and Benefits,1
KD-070-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-070-R6,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-071-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-071-R2,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-071-R2,CHEW,Dissatisfaction with Job,1
KD-071-R2,JCHEW,Funeral,1
KD-071-R2,JCHEW,Personal Health Issues,1
KD-071-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-071-R3,CHO,Dissatisfaction with Salary and Benefits,1
KD-071-R3,CHEW,High Workload and Stress,1
KD-071-R3,Medical Lab Technician,Dissatisfaction with Job,1
KD-071-R4,Nurse/Midwife,Family Responsibilities,1
KD-071-R4,JCHEW,Shift,1
KD-071-R5,Nurse/Midwife,Funeral,1
KD-071-R5,CHEW,Lack of Professional Development Opportunities,1
KD-071-R5,JCHEW,Workplace Conflict,1
KD-071-R5,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-071-R6,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-071-R6,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-071-R6,JCHEW,High Workload and Stress,1
KD-071-R6,Medical Lab Technician,Access to Salary,1
KD-071-R6,Environmental Health Officer,Family Responsibilities,1
KD-072-R1,Medical Officer,Weddings,1
KD-072-R1,Medical Officer,Shift,1
KD-072-R1,Nurse/Midwife,Access to Salary,1
KD-072-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R1,Nurse/Midwife,Policy and Governance Issues,1
KD-072-R1,Nurse/Midwife,Workplace Conflict,1
KD-072-R1,Nurse/Midwife,Personal Health Issues,1
KD-072-R1,CHO,High Workload and Stress,1
KD-072-R1,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R1,Medical Lab Technician,Shift,1
KD-072-R1,Medical Records Officer,Dissatisfaction with Job,1
KD-072-R1,Pharmacy Technician,Personal Health Issues,1
KD-072-R1,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R1,Pharmacy Technician,Weddings,1
KD-072-R1,Environmental Health Officer,Family Responsibilities,1
KD-072-R1,Environmental Health Officer,Long Distance to Workplace,1
KD-072-R2,Nurse/Midwife,Long Distance to Workplace,2
KD-072-R2,Nurse/Midwife,Poor Health Facility Infrastructure,1
KD-072-R2,Nurse/Midwife,Access to Salary,1
KD-072-R2,Nurse/Midwife,Personal Health Issues,1
KD-072-R2,Nurse/Midwife,Transportation Problems,1
KD-072-R2,CHO,Family Responsibilities,1
KD-072-R2,CHEW,Family Responsibilities,1
KD-072-R2,Medical Lab Technician,Access to Salary,1
KD-072-R2,Pharmacy Technician,Meetings,2
KD-072-R2,Pharmacy Technician,Dissatisfaction with Salary and Benefits,1
KD-072-R2,Pharmacy Technician,Long Distance to Workplace,1
KD-072-R3,Nurse/Midwife,Shift,2
KD-072-R3,Nurse/Midwife,Family Responsibilities,1
KD-072-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-072-R3,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-072-R3,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R3,JCHEW,Shift,1
KD-072-R3,Medical Lab Technician,Shift,1
KD-072-R3,Medical Lab Technician,Meetings,1
KD-072-R3,Medical Records Officer,Access to Salary,1
KD-072-R3,Pharmacy Technician,High Workload and Stress,1
KD-072-R3,Environmental Health Officer,Personal Health Issues,1
KD-072-R4,Medical Officer,Personal Health Issues,1
KD-072-R4,Nurse/Midwife,Access to Salary,1
KD-072-R4,Nurse/Midwife,Workplace Conflict,1
KD-072-R4,Nurse/Midwife,Workshop and Training,1
KD-072-R4,Nurse/Midwife,Family Responsibilities,1
KD-072-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-072-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R4,CHO,Poor Health Facility Infrastructure,1
KD-072-R4,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R4,CHO,Weddings,1
KD-072-R4,CHEW,Family Responsibilities,1
KD-072-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R4,Medical Lab Technician,Long Distance to Workplace,1
KD-072-R4,Medical Lab Technician,Poor Health Facility Infrastructure,1
KD-072-R4,Medical Lab Technician,Access to Salary,1
KD-072-R4,Pharmacy Technician,Family Responsibilities,2
KD-072-R4,Pharmacy Technician,Transportation Problems,1
KD-072-R4,Pharmacy Technician,Shift,1
KD-072-R4,Pharmacy Technician,Workplace Conflict,1
KD-072-R5,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R5,Nurse/Midwife,Shift,1
KD-072-R5,Nurse/Midwife,Workshop and Training,1
KD-072-R5,Nurse/Midwife,Transportation Problems,1
KD-072-R5,Nurse/Midwife,Family Responsibilities,1
KD-072-R5,Medical Lab Technician,Long Distance to Workplace,1
KD-072-R5,Medical Lab Technician,Workshop and Training,1
KD-072-R5,Medical Records Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-072-R5,Medical Records Officer,Shift,1
KD-072-R5,Pharmacy Technician,Family Responsibilities,1
KD-072-R5,Pharmacy Technician,Access to Salary,1
KD-072-R6,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-072-R6,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",2
KD-072-R6,Nurse/Midwife,Access to Salary,2
KD-072-R6,Nurse/Midwife,Meetings,1
KD-072-R6,Nurse/Midwife,Transportation Problems,1
KD-072-R6,Medical Lab Technician,Family Responsibilities,1
KD-072-R6,Medical Lab Technician,Funeral,1
KD-072-R6,Medical Lab Technician,Workshop and Training,1
KD-072-R6,Medical Records Officer,Workplace Conflict,1
KD-072-R6,Medical Records Officer,Transportation Problems,1
KD-072-R6,Pharmacy Technician,Poor Health Facility Infrastructure,1
KD-073-R1,Nurse/Midwife,Family Responsibilities,2
KD-073-R1,CHO,Transportation Problems,1
KD-073-R1,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-073-R1,CHEW,Long Distance to Workplace,1
KD-073-R1,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-073-R2,CHEW,Personal Health Issues,1
KD-073-R2,Pharmacy Technician,Meetings,1
KD-073-R3,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-073-R3,CHO,Shift,1
KD-073-R3,CHO,Transportation Problems,1
KD-073-R3,CHEW,Weddings,1
KD-073-R3,CHEW,Family Responsibilities,1
KD-073-R3,JCHEW,Access to Salary,1
KD-073-R3,Medical Records Officer,Personal Health Issues,1
KD-073-R3,Pharmacy Technician,Personal Health Issues,1
KD-073-R4,Nurse/Midwife,Access to Salary,1
KD-073-R4,CHEW,Access to Salary,1
KD-073-R4,CHEW,Family Responsibilities,1
KD-073-R4,CHEW,Workshop and Training,1
KD-073-R5,CHEW,Shift,1
KD-073-R5,CHEW,Access to Salary,1
KD-073-R5,Pharmacy Technician,Weddings,1
KD-073-R6,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",2
KD-073-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-073-R6,JCHEW,Transportation Problems,1
KD-074-R2,CHEW,Workplace Conflict,1
KD-074-R3,CHEW,Family Responsibilities,1
KD-074-R4,CHEW,Lack of Professional Development Opportunities,1
KD-074-R4,JCHEW,Long Distance to Workplace,1
KD-074-R5,JCHEW,Shift,1
KD-075-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-075-R1,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-075-R1,JCHEW,Meetings,1
KD-075-R1,Medical Records Officer,Dissatisfaction with Job,1
KD-075-R2,Nurse/Midwife,Workplace Conflict,1
KD-075-R2,Nurse/Midwife,Personal Health Issues,1
KD-075-R2,CHEW,Workshop and Training,1
KD-075-R2,CHEW,Funeral,1
KD-075-R2,CHEW,Personal Health Issues,1
KD-075-R2,JCHEW,Transportation Problems,1
KD-075-R2,Medical Records Officer,Funeral,1
KD-075-R3,Nurse/Midwife,Workshop and Training,1
KD-075-R3,Nurse/Midwife,Funeral,1
KD-075-R3,Medical Records Officer,Dissatisfaction with Salary and Benefits,1
KD-075-R5,Nurse/Midwife,Personal Health Issues,1
KD-075-R5,Nurse/Midwife,Family Responsibilities,1
KD-075-R5,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-075-R5,JCHEW,Family Responsibilities,1
KD-075-R6,Nurse/Midwife,Personal Health Issues,1
KD-075-R6,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-075-R6,CHO,Personal Health Issues,1
KD-075-R6,CHEW,Personal Health Issues,1
KD-075-R6,JCHEW,Personal Health Issues,1
KD-076-R1,CHEW,Poor Health Facility Infrastructure,1
KD-076-R1,JCHEW,Access to Salary,1
KD-076-R1,JCHEW,Poor Health Facility Infrastructure,1
KD-076-R2,CHEW,Workshop and Training,1
KD-076-R2,JCHEW,Family Responsibilities,1
KD-076-R3,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-076-R3,JCHEW,Long Distance to Workplace,1
KD-076-R4,Nurse/Midwife,Meetings,1
KD-076-R4,CHEW,Meetings,1
KD-076-R4,CHEW,Dissatisfaction with Salary and Benefits,1
KD-076-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-076-R4,CHEW,Access to Salary,1
KD-076-R5,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-076-R5,CHEW,"Leave (Study, Annual, Maternity, etc.)",3
KD-076-R5,CHEW,Dissatisfaction with Salary and Benefits,1
KD-076-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-076-R6,CHEW,Transportation Problems,1
KD-077-R1,CHO,Workshop and Training,1
KD-077-R1,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-077-R1,JCHEW,Workshop and Training,1
KD-077-R1,JCHEW,Meetings,1
KD-077-R1,Pharmacy Technician,Dissatisfaction with Job,1
KD-077-R2,JCHEW,Personal Health Issues,1
KD-077-R2,Pharmacy Technician,Workplace Conflict,1
KD-077-R3,Nurse/Midwife,Family Responsibilities,1
KD-077-R3,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-077-R3,JCHEW,Personal Health Issues,1
KD-077-R3,Pharmacy Technician,Meetings,1
KD-077-R4,CHO,Dissatisfaction with Salary and Benefits,1
KD-077-R4,CHO,Meetings,1
KD-077-R4,CHEW,Personal Health Issues,1
KD-077-R5,Nurse/Midwife,Access to Salary,1
KD-077-R5,CHO,Transportation Problems,1
KD-077-R5,CHO,Poor Health Facility Infrastructure,1
KD-077-R5,JCHEW,High Workload and Stress,1
KD-077-R6,CHO,Long Distance to Workplace,1
KD-077-R6,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-077-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R1,Nurse/Midwife,Shift,2
KD-078-R1,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-078-R1,Nurse/Midwife,Workplace Conflict,1
KD-078-R1,JCHEW,Shift,1
KD-078-R1,Medical Lab Technician,Personal Health Issues,1
KD-078-R2,Medical Officer,Long Distance to Workplace,1
KD-078-R2,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R2,Nurse/Midwife,Long Distance to Workplace,1
KD-078-R2,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R2,Medical Lab Technician,High Workload and Stress,1
KD-078-R2,Medical Lab Technician,Lack of Professional Development Opportunities,1
KD-078-R2,Pharmacy Technician,Access to Salary,1
KD-078-R2,Environmental Health Officer,Lack of Professional Development Opportunities,1
KD-078-R3,Medical Officer,Personal Health Issues,1
KD-078-R3,Medical Officer,Access to Salary,1
KD-078-R3,Medical Officer,Family Responsibilities,1
KD-078-R3,Nurse/Midwife,Weddings,1
KD-078-R3,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-078-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-078-R3,Nurse/Midwife,Personal Health Issues,1
KD-078-R3,Nurse/Midwife,Access to Salary,1
KD-078-R3,Nurse/Midwife,Meetings,1
KD-078-R3,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R3,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-078-R3,Medical Lab Technician,Transportation Problems,1
KD-078-R3,Medical Lab Technician,Workshop and Training,1
KD-078-R3,Medical Lab Technician,Access to Salary,1
KD-078-R3,Medical Lab Technician,Crime,1
KD-078-R3,Medical Records Officer,Workplace Conflict,1
KD-078-R3,Pharmacy Technician,Personal Health Issues,1
KD-078-R3,Pharmacy Technician,Access to Salary,1
KD-078-R3,Pharmacy Technician,Weddings,1
KD-078-R4,Medical Officer,Shift,1
KD-078-R4,Medical Officer,Personal Health Issues,1
KD-078-R4,Nurse/Midwife,Personal Health Issues,2
KD-078-R4,Nurse/Midwife,Funeral,1
KD-078-R4,Nurse/Midwife,High Workload and Stress,1
KD-078-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-078-R4,Nurse/Midwife,Lack of Professional Development Opportunities,1
KD-078-R4,CHEW,Shift,1
KD-078-R4,JCHEW,High Workload and Stress,1
KD-078-R4,Medical Lab Technician,Weddings,1
KD-078-R4,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R4,Medical Lab Technician,Personal Health Issues,1
KD-078-R4,Medical Lab Technician,Access to Salary,1
KD-078-R4,Medical Records Officer,Transportation Problems,1
KD-078-R4,Medical Records Officer,Workshop and Training,1
KD-078-R4,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R4,Pharmacy Technician,Workshop and Training,1
KD-078-R4,Pharmacy Technician,Access to Salary,1
KD-078-R5,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R5,Nurse/Midwife,High Workload and Stress,1
KD-078-R5,Nurse/Midwife,Shift,1
KD-078-R5,Nurse/Midwife,Family Responsibilities,1
KD-078-R5,Pharmacy Technician,Workshop and Training,1
KD-078-R6,Medical Officer,High Workload and Stress,1
KD-078-R6,Nurse/Midwife,Workshop and Training,2
KD-078-R6,Nurse/Midwife,Weddings,1
KD-078-R6,CHO,Long Distance to Workplace,1
KD-078-R6,JCHEW,Weddings,1
KD-078-R6,JCHEW,Long Distance to Workplace,1
KD-078-R6,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-078-R6,Pharmacy Technician,Crime,1
KD-078-R6,Environmental Health Officer,Funeral,1
KD-079-R1,Nurse/Midwife,Funeral,1
KD-079-R1,JCHEW,Meetings,1
KD-079-R2,JCHEW,Transportation Problems,1
KD-079-R2,Medical Records Officer,Access to Salary,1
KD-079-R3,Nurse/Midwife,Dissatisfaction with Job,1
KD-079-R3,JCHEW,Workshop and Training,1
KD-079-R3,JCHEW,Personal Health Issues,1
KD-079-R4,Nurse/Midwife,Meetings,1
KD-079-R4,CHEW,Funeral,1
KD-079-R5,JCHEW,Meetings,1
KD-079-R6,Nurse/Midwife,Transportation Problems,1
KD-080-R2,Nurse/Midwife,Access to Salary,1
KD-080-R2,Medical Lab Technician,Workshop and Training,1
KD-080-R3,Medical Lab Technician,Funeral,1
KD-080-R3,Pharmacy Technician,Dissatisfaction with Job,1
KD-080-R4,Medical Lab Technician,Transportation Problems,1
KD-080-R5,Nurse/Midwife,High Workload and Stress,1
KD-080-R5,Medical Lab Technician,Long Distance to Workplace,1
KD-081-R1,Nurse/Midwife,Workshop and Training,1
KD-081-R1,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-081-R1,JCHEW,Personal Health Issues,1
KD-081-R1,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
