visit_id,commodity,category,unit,facility_stocks_item,stockout_duration,stockout_reason,quantity_received,not_received_reason,minimum_stock_level,stock_balance,supplier,physically_verified
KD-046-R2,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,36.0,KDHSMA,Yes
KD-046-R2,Amoxicillin Dispersible,Child,bottle,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R2,Zinc,Child,tablet,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,,0.0,Zipline,No
KD-046-R2,ORS,Child,sachet,Yes,No stock-out,,0.0,Transportation challenges,320.0,233.0,KDHSMA,Yes
KD-046-R2,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,129.0,20.0,Zipline,Yes
KD-046-R2,Ibuprofen Suspension,Child,bottle,Yes,More than 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R2,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Delivery delay,,27.0,KDHSMA,Yes
KD-046-R2,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,209.0,,,114.0,KDHSMA,Yes
KD-046-R2,Injectable Contraceptives,Family Planning,ampoule,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,102.0,0.0,LGA,No
KD-046-R2,Implants,Family Planning,piece,Yes,1 to 4 weeks,Insufficient funds for procurement,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R3,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,44.0,KDHSMA,Yes
KD-046-R3,Misoprostol,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,195.0,36.0,KDHSMA,Yes
KD-046-R3,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,14.0,,,7.0,KDHSMA,No
KD-046-R3,IV Fluids,Maternal,bag,Yes,More than 4 weeks,Stock-out at LGA/state/central supply level,0.0,Other,,0.0,KDHSMA,No
KD-046-R3,Giving Sets,Maternal,piece,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,86.0,0.0,KDHSMA,No
KD-046-R3,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,23.0,,,11.0,NGO,Yes
KD-046-R3,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,12.0,,27.0,5.0,Free MNCH,Yes
KD-046-R3,Folic Acid,Maternal,tablet,Yes,Less than 1 week,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,1413.0,0.0,KDHSMA,No
KD-046-R3,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,238.0,Donations,No
KD-046-R3,Ferrous Sulphate,Maternal,tablet,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R3,Paracetamol Tablet,General,tablet,Yes,No stock-out,,1397.0,,,968.0,LGA,Yes
KD-046-R3,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Other,,0.0,KDHSMA,No
KD-046-R3,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,0.0,Delivery delay,,64.0,KDHSMA,Yes
KD-046-R3,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,67.0,17.0,KDHSMA,No
KD-046-R3,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,55.0,,92.0,30.0,KDHSMA,Yes
KD-046-R3,Zinc,Child,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,LGA,No
KD-046-R3,ORS,Child,sachet,Yes,No stock-out,,0.0,Other,,94.0,KDHSMA,Yes
KD-046-R3,Paracetamol Syrup,Child,bottle,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R3,Ibuprofen Suspension,Child,bottle,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R3,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,7.0,KDHSMA,Yes
KD-046-R3,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,24.0,KDHSMA,Yes
KD-046-R3,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,79.0,,,53.0,KDHSMA,Yes
KD-046-R3,Implants,Family Planning,piece,Yes,More than 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R4,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,29.0,Free MNCH,Yes
KD-046-R4,Misoprostol,Maternal,tablet,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,186.0,0.0,Free MNCH,No
KD-046-R4,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Transportation challenges,,2.0,KDHSMA,Yes
KD-046-R4,IV Fluids,Maternal,bag,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R4,Giving Sets,Maternal,piece,Yes,No stock-out,,61.0,,,30.0,Free MNCH,Yes
KD-046-R4,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Delivery delay,31.0,0.0,KDHSMA,No
KD-046-R4,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,,0.0,Free MNCH,No
KD-046-R4,Folic Acid,Maternal,tablet,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R4,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Delivery delay,475.0,65.0,KDHSMA,Yes
KD-046-R4,Ferrous Sulphate,Maternal,tablet,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-046-R4,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Transportation challenges,,119.0,NGO,Yes
KD-046-R4,Amoxicillin Capsule,General,capsule,Yes,More than 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R4,Ibuprofen Tablet,General,tablet,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Delivery delay,801.0,0.0,KDHSMA,No
KD-046-R4,Artemether Injection,General,ampoule,Yes,No stock-out,,43.0,,,42.0,KDHSMA,Yes
KD-046-R4,Amoxicillin Dispersible,Child,bottle,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,Federal Government,No
KD-046-R4,Zinc,Child,tablet,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R4,ORS,Child,sachet,Yes,No stock-out,,295.0,,,244.0,KDHSMA,Yes
KD-046-R4,Paracetamol Syrup,Child,bottle,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R4,Ibuprofen Suspension,Child,bottle,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R4,Chlorhexidine Gel,Child,tube,Yes,Less than 1 week,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R4,Artemether + Lumefantrine,General,pack,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R4,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,0.0,Other,,20.0,KDHSMA,Yes
KD-046-R4,Implants,Family Planning,piece,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R5,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,72.0,9.0,KDHSMA,Yes
KD-046-R5,Misoprostol,Maternal,tablet,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,,0.0,Free MNCH,No
KD-046-R5,Tranexamic Acid Injection,Maternal,ampoule,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R5,IV Fluids,Maternal,bag,Yes,More than 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,,0.0,Free MNCH,No
KD-046-R5,Giving Sets,Maternal,piece,Yes,Less than 1 week,No feedback from KADHSMA,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R5,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,16.0,,,11.0,KDHSMA,Yes
KD-046-R5,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Transportation challenges,,0.0,Donations,No
KD-046-R5,Folic Acid,Maternal,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,,0.0,NGO,No
KD-046-R5,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-046-R5,Ferrous Sulphate,Maternal,tablet,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R5,Paracetamol Tablet,General,tablet,Yes,No stock-out,,1429.0,,2000.0,921.0,KDHSMA,Yes
KD-046-R5,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-046-R5,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,452.0,,,241.0,KDHSMA,Yes
KD-046-R5,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,58.0,24.0,Open Market,No
KD-046-R5,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,47.0,,,18.0,KDHSMA,Yes
KD-046-R5,Zinc,Child,tablet,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-046-R5,ORS,Child,sachet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,137.0,KDHSMA,Yes
KD-046-R5,Paracetamol Syrup,Child,bottle,Yes,More than 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R5,Ibuprofen Suspension,Child,bottle,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Other,,0.0,KDHSMA,No
KD-046-R5,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,30.0,,,11.0,KDHSMA,Yes
KD-046-R5,Artemether + Lumefantrine,General,pack,Yes,More than 4 weeks,High demand or unexpected increase in consumption,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R5,Injectable Contraceptives,Family Planning,ampoule,Yes,Less than 1 week,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,103.0,0.0,Federal Government,No
KD-046-R5,Implants,Family Planning,piece,Yes,More than 4 weeks,Requisition not submitted or submitted late,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-046-R6,Oxytocin,Maternal,ampoule,Yes,1 to 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R6,Misoprostol,Maternal,tablet,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R6,Tranexamic Acid Injection,Maternal,ampoule,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R6,IV Fluids,Maternal,bag,Yes,More than 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,,0.0,LGA,No
KD-046-R6,Giving Sets,Maternal,piece,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,89.0,0.0,LGA,No
KD-046-R6,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Delivery delay,,4.0,KDHSMA,Yes
KD-046-R6,Magnesium Sulphate Injection,Maternal,ampoule,Yes,More than 4 weeks,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R6,Folic Acid,Maternal,tablet,Yes,More than 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R6,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R6,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,987.0,,,497.0,KDHSMA,Yes
KD-046-R6,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,1926.0,241.0,KDHSMA,Yes
KD-046-R6,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,669.0,,,362.0,Federal Government,Yes
KD-046-R6,Ibuprofen Tablet,General,tablet,Yes,Less than 1 week,Requisition not submitted or submitted late,0.0,Delivery delay,,0.0,Zipline,No
KD-046-R6,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Other,51.0,11.0,KDHSMA,Yes
KD-046-R6,Amoxicillin Dispersible,Child,bottle,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R6,Zinc,Child,tablet,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,,0.0,KDHSMA,No
KD-046-R6,ORS,Child,sachet,Yes,No stock-out,,0.0,Delivery delay,394.0,14.0,KDHSMA,Yes
KD-046-R6,Paracetamol Syrup,Child,bottle,Yes,1 to 4 weeks,Expired or damaged stock not replaced,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-046-R6,Ibuprofen Suspension,Child,bottle,Yes,More than 4 weeks,Poor quantification or forecasting,0.0,Delivery delay,,0.0,KDHSMA,No
KD-046-R6,Chlorhexidine Gel,Child,tube,Yes,Less than 1 week,No feedback from KADHSMA,0.0,Delivery delay,,0.0,LGA,No
KD-046-R6,Artemether + Lumefantrine,General,pack,Yes,More than 4 weeks,Requisition not submitted or submitted late,0.0,Transportation challenges,,0.0,KDHSMA,No
KD-046-R6,Injectable Contraceptives,Family Planning,ampoule,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Transportation challenges,79.0,0.0,Federal Government,No
KD-046-R6,Implants,Family Planning,piece,Yes,1 to 4 weeks,Insufficient funds for procurement,0.0,Other,26.0,0.0,Federal Government,No
KD-047-R1,Oxytocin,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R1,Misoprostol,Maternal,tablet,No,The facility does not stock this item,,,,,,,
KD-047-R1,Tranexamic Acid Injection,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R1,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,49.0,62.0,KDHSMA,Yes
KD-047-R1,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Delivery delay,58.0,22.0,KDHSMA,Yes
KD-047-R1,Calibrated Blood Collection Drape,Maternal,piece,No,The facility does not stock this item,,,,,,,
KD-047-R1,Magnesium Sulphate Injection,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R1,Folic Acid,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,704.0,285.0,KDHSMA,Yes
KD-047-R1,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,247.0,115.0,KDHSMA,Yes
KD-047-R1,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,410.0,,625.0,519.0,KDHSMA,Yes
KD-047-R1,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Delivery delay,1036.0,1063.0,KDHSMA,No
KD-047-R1,Amoxicillin Capsule,General,capsule,Yes,Less than 1 week,No feedback from KADHSMA,0.0,Delivery delay,551.0,0.0,LGA,No
KD-047-R1,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,461.0,43.0,Free MNCH,Yes
KD-047-R1,Artemether Injection,General,ampoule,Yes,Less than 1 week,High demand or unexpected increase in consumption,0.0,Delivery delay,27.0,0.0,KDHSMA,No
KD-047-R1,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,47.0,16.0,KDHSMA,Yes
KD-047-R1,Zinc,Child,tablet,Yes,No stock-out,,122.0,,218.0,117.0,NGO,Yes
KD-047-R1,ORS,Child,sachet,Yes,No stock-out,,135.0,,203.0,301.0,KDHSMA,Yes
KD-047-R1,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,39.0,,56.0,45.0,Donations,Yes
KD-047-R1,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,27.0,19.0,KDHSMA,Yes
KD-047-R1,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,23.0,,26.0,28.0,Open Market,Yes
KD-047-R1,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,143.0,48.0,KDHSMA,Yes
KD-047-R1,Injectable Contraceptives,Family Planning,ampoule,Yes,Less than 1 week,Requisition not submitted or submitted late,0.0,Transportation challenges,58.0,0.0,Federal Government,No
KD-047-R1,Implants,Family Planning,piece,Yes,Less than 1 week,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,12.0,0.0,Federal Government,No
KD-047-R2,Oxytocin,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R2,Misoprostol,Maternal,tablet,No,The facility does not stock this item,,,,,,,
KD-047-R2,Tranexamic Acid Injection,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R2,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,44.0,48.0,KDHSMA,Yes
KD-047-R2,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Other,41.0,9.0,Donations,Yes
KD-047-R2,Calibrated Blood Collection Drape,Maternal,piece,No,The facility does not stock this item,,,,,,,
KD-047-R2,Magnesium Sulphate Injection,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R2,Folic Acid,Maternal,tablet,Yes,No stock-out,,453.0,,733.0,521.0,KDHSMA,Yes
KD-047-R2,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,216.0,45.0,KDHSMA,Yes
KD-047-R2,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,682.0,306.0,KDHSMA,Yes
KD-047-R2,Paracetamol Tablet,General,tablet,Yes,No stock-out,,773.0,,1161.0,1453.0,KDHSMA,Yes
KD-047-R2,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Transportation challenges,640.0,0.0,KDHSMA,No
KD-047-R2,Ibuprofen Tablet,General,tablet,Yes,1 to 4 weeks,Insufficient funds for procurement,0.0,Delivery delay,468.0,0.0,KDHSMA,No
KD-047-R2,Artemether Injection,General,ampoule,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,40.0,0.0,KDHSMA,No
KD-047-R2,Amoxicillin Dispersible,Child,bottle,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Delivery delay,57.0,0.0,KDHSMA,No
KD-047-R2,Zinc,Child,tablet,Yes,No stock-out,,0.0,Other,207.0,45.0,KDHSMA,Yes
KD-047-R2,ORS,Child,sachet,Yes,No stock-out,,126.0,,178.0,381.0,NGO,Yes
KD-047-R2,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,42.0,,57.0,67.0,KDHSMA,Yes
KD-047-R2,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,39.0,11.0,KDHSMA,Yes
KD-047-R2,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,21.0,15.0,KDHSMA,Yes
KD-047-R2,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Delivery delay,158.0,3.0,KDHSMA,Yes
KD-047-R2,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,23.0,,40.0,9.0,KDHSMA,Yes
KD-047-R2,Implants,Family Planning,piece,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Delivery delay,14.0,0.0,KDHSMA,No
KD-047-R3,Oxytocin,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R3,Misoprostol,Maternal,tablet,No,The facility does not stock this item,,,,,,,
KD-047-R3,Tranexamic Acid Injection,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R3,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,41.0,38.0,KDHSMA,Yes
KD-047-R3,Giving Sets,Maternal,piece,Yes,Less than 1 week,Requisition not submitted or submitted late,0.0,Delivery delay,57.0,0.0,KDHSMA,No
KD-047-R3,Calibrated Blood Collection Drape,Maternal,piece,No,The facility does not stock this item,,,,,,,
KD-047-R3,Magnesium Sulphate Injection,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R3,Folic Acid,Maternal,tablet,Yes,No stock-out,,0.0,Delivery delay,763.0,278.0,LGA,Yes
KD-047-R3,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,Less than 1 week,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,258.0,0.0,KDHSMA,No
KD-047-R3,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,835.0,13.0,KDHSMA,Yes
KD-047-R3,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,1333.0,993.0,Donations,Yes
KD-047-R3,Amoxicillin Capsule,General,capsule,Yes,More than 4 weeks,Poor quantification or forecasting,0.0,Other,639.0,0.0,KDHSMA,No
KD-047-R3,Ibuprofen Tablet,General,tablet,Yes,More than 4 weeks,Stock-out at LGA/state/central supply level,0.0,Transportation challenges,446.0,0.0,Donations,No
KD-047-R3,Artemether Injection,General,ampoule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Other,34.0,0.0,KDHSMA,No
KD-047-R3,Amoxicillin Dispersible,Child,bottle,Yes,More than 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,40.0,0.0,KDHSMA,No
KD-047-R3,Zinc,Child,tablet,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Delivery delay,210.0,0.0,KDHSMA,No
KD-047-R3,ORS,Child,sachet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,205.0,288.0,NGO,Yes
KD-047-R3,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,55.0,,70.0,104.0,KDHSMA,Yes
KD-047-R3,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,32.0,3.0,KDHSMA,Yes
KD-047-R3,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,20.0,11.0,KDHSMA,Yes
KD-047-R3,Artemether + Lumefantrine,General,pack,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,152.0,0.0,KDHSMA,No
KD-047-R3,Injectable Contraceptives,Family Planning,ampoule,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Transportation challenges,51.0,0.0,Federal Government,No
KD-047-R3,Implants,Family Planning,piece,Yes,1 to 4 weeks,Storage or cold chain failure,0.0,Stock-out at the source/KADHSMA,11.0,0.0,Federal Government,No
KD-047-R4,Oxytocin,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R4,Misoprostol,Maternal,tablet,No,The facility does not stock this item,,,,,,,
KD-047-R4,Tranexamic Acid Injection,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
KD-047-R4,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Transportation challenges,57.0,20.0,KDHSMA,Yes
KD-047-R4,Giving Sets,Maternal,piece,Yes,More than 4 weeks,No feedback from KADHSMA,0.0,Delivery delay,52.0,0.0,KDHSMA,No
KD-047-R4,Calibrated Blood Collection Drape,Maternal,piece,No,The facility does not stock this item,,,,,,,
KD-047-R4,Magnesium Sulphate Injection,Maternal,ampoule,No,The facility does not stock this item,,,,,,,
